173646.92, 0.01
233113.42, 0.02
615393.00, 0.03
634416.88, 0.04
929246.19, 0.05
1347287.25, 0.06
1358275.63, 0.07
1363064.13, 0.08
1365764.88, 0.09
1367511.63, 0.10
1370500.38, 0.11
1372644.25, 0.12
1375596.13, 0.13
1379191.38, 0.14
1382677.38, 0.15
1387047.88, 0.16
1391462.13, 0.17
1393504.38, 0.18
1398347.25, 0.19
1402758.38, 0.20
1405595.38, 0.21
1408680.13, 0.22
1412803.63, 0.23
1425330.25, 0.24
1437712.50, 0.25
1449399.75, 0.26
1454293.50, 0.27
1461608.50, 0.28
1467119.75, 0.29
1475267.63, 0.30
1480526.13, 0.31
1488339.63, 0.32
1490658.50, 0.33
1496745.38, 0.34
1510083.00, 0.35
1516121.38, 0.36
1521270.25, 0.37
1526007.00, 0.38
1529950.88, 0.39
1535822.00, 0.40
1537616.88, 0.41
1540960.25, 0.42
1544041.88, 0.43
1547968.13, 0.44
1550550.88, 0.45
1554358.75, 0.46
1559597.00, 0.47
1562207.75, 0.48
1565078.38, 0.49
1570566.00, 0.50
1573694.13, 0.51
1576948.38, 0.52
1581764.13, 0.53
1585776.25, 0.54
1586575.63, 0.55
1587839.88, 0.56
1590065.13, 0.57
1591242.50, 0.58
1596214.50, 0.59
1598572.88, 0.60
1600352.88, 0.61
1603233.88, 0.62
1605963.38, 0.63
1608394.75, 0.64
1613360.63, 0.65
1614841.88, 0.66
1617745.38, 0.67
1618777.75, 0.68
1619525.13, 0.69
1621412.50, 0.70
1622358.25, 0.71
1623584.25, 0.72
1625349.38, 0.73
1627018.25, 0.74
1629485.13, 0.75
1631166.63, 0.76
1632091.13, 0.77
1634191.00, 0.78
1635456.00, 0.79
1637468.63, 0.80
1639027.75, 0.81
1644235.25, 0.82
1646602.38, 0.83
1650853.50, 0.84
1652156.38, 0.85
1656937.88, 0.86
1659184.88, 0.87
1662209.00, 0.88
1664444.25, 0.89
1667702.25, 0.90
1671805.13, 0.91
1676266.13, 0.92
1678431.63, 0.93
1684763.38, 0.94
1689752.38, 0.95
1694033.38, 0.96
1699928.63, 0.97
1705455.25, 0.98
1710820.63, 0.99
1723534.00, 1.00
